date,negative,neutral,positive
2019-01-30 ,20.000446114896892,58.294577101665865,21.704976783437242
2019-01-31 ,8.016206461185098,43.3986489860262,48.5851445527887
2019-02-01 ,3.986860938818953,64.14100634932286,31.872132711858185
2019-02-02 ,10.050646862781116,63.55577715380376,26.39357598341512
2019-02-03 ,24.145310472789163,60.585929325762756,15.268760201448082
2019-02-04 ,10.798086802905848,44.599003743472956,44.602909453621194
2019-02-05 ,8.39058705117826,73.54932936568716,18.06008358313459
2019-02-06 ,1.3002107151273328,87.90755989137075,10.79222939350192
